ï»¿OBJECTID,CNTYNAME,CNTYFIPS,ADPHDistrict,CONFIRMED,DIED,Shape__Area,Shape__Length,GlobalID,LabTestCount
49345,Covington,01039,Southeastern,587,18,0.255971892285061,2.38709591035509,9c5d842c-31ae-475f-87a7-d69e76cacd79,4144
49346,Crenshaw,01041,Southeastern,210,3,0.150571897113878,2.31806123117494,df754fe2-fb3b-41fa-9756-2add54094dea,1566
49347,Cullman,01043,Northern,888,7,0.191087821164047,2.50218505547441,c9a0352a-c71e-43d5-b484-d93c38f82f56,9187
49348,Dale,01045,Southeastern,587,8,0.138259666605563,1.65151999951547,33ac08f6-8d66-47e9-8add-d16cc27c2879,4726
49349,Dallas,01047,Southwestern,1173,18,0.246497505086154,3.13752996820932,2d4d34be-9947-4a2c-b80a-b8aee2000c11,6561
49350,DeKalb,01049,Northeastern,1407,9,0.197848401841384,2.21695752803772,febf7e32-6623-412f-a5d4-d315cc32d3c5,8542
49351,Elmore,01051,East Central,1371,33,0.163505782545826,2.27519521591255,8ff721d5-1069-4598-8e0b-84beace43cf9,9648
49352,Escambia,01053,Southwestern,744,15,0.233446648119298,2.50306921694382,1abde39a-f205-452d-ad68-6659950e53c3,4398
49353,Etowah,01055,Northeastern,1495,16,0.138757597037284,2.10053621990475,73aad81b-87b4-4dd2-a890-4fc542cb3e11,14018
49354,Fayette,01057,West Central,128,5,0.158552104918499,1.83779224583562,9a2170b6-88da-4c4f-acf9-383bc2a3ebfc,1715
49355,Franklin,01059,Northern,1051,17,0.164243463038702,1.78358559509712,156092ee-5d95-4f6d-904b-7e098fddc6e8,4739
49356,Geneva,01061,Southeastern,167,0,0.141768015065281,1.83488097279248,68a29c9d-3afa-4119-a4b9-362ccd2fc66a,2144
49357,Greene,01063,West Central,228,10,0.164666965815741,3.57766804402764,2d7dccfe-2e0d-4420-aaad-a016badc81ba,1239
49358,Hale,01065,West Central,409,22,0.163613340422671,2.4799010938001,ac3709f0-7fdc-4886-8851-7277aba8de7e,2870
49359,Henry,01067,Southeastern,201,3,0.139761467476774,1.63725823418183,fa1624bd-1bdf-4772-a8d6-27dd7e2b4b24,1832
49360,Houston,01069,Southeastern,1002,8,0.142463779205855,2.10452810210549,925abede-0e58-484d-97a3-6a76ad7e580c,12721
49361,Jackson,01071,Northern,613,3,0.287410215888713,2.67694940746419,218d0a16-82bc-4a85-bbbf-e6a49e4b49c6,7768
49362,Jefferson,01073,Jefferson,9552,197,0.282606031405749,2.91318939557353,aebaac9c-189a-4340-a155-e507840fa775,105107
49363,Lamar,01075,West Central,154,1,0.15263540616661,1.64069081755141,a0753aee-111f-4178-8f71-a3a14dd60380,1510
49364,Lauderdale,01077,Northern,826,9,0.184043571131042,2.55716948814366,0c6b69db-d172-488b-91d6-789c4f8d2a30,10083
49365,Lawrence,01079,Northern,216,0,0.182392737623559,1.92975383451283,e81d7bef-67c7-4919-a012-7e9ff157c0d7,1869
49366,Lee,01081,East Central,2172,40,0.153274187500529,2.0496448391292,72e99069-c46f-4f36-8ace-85e859bf09ea,16762
49367,Limestone,01083,Northern,946,7,0.155003206122046,1.71814668265853,b440033a-4f73-413c-8209-2d289bc2be14,8134
49368,Lowndes,01085,East Central,524,24,0.179493868658938,2.34426217715912,d371f73f-2909-4820-b4ec-b5983fe2a25d,1693
49369,Macon,01087,East Central,276,12,0.152225727451423,2.0876916570357,9e967318-e40f-4b65-8256-5e1d4b094f50,1882
49370,Madison,01089,Northern,3886,16,0.207245811581288,2.4192510631746,22b4d4f9-a0c6-4ebf-af74-ca8486feca13,46859
49371,Marengo,01091,Southwestern,451,11,0.243586589216875,2.64368581241414,8bf286c3-a433-4aae-800e-568095912608,3384
49372,Marion,01093,Northern,449,21,0.188224455607951,1.90243452461428,680fe18d-4cdf-4bb7-aa1b-395f53ba200b,3107
49373,Marshall,01095,Northern,2546,21,0.158193819913322,2.22984018931076,7f394b1c-e49d-4b63-bae7-044970140710,14853
49374,Mobile,01097,Mobile,6797,170,0.307697348295278,4.83629332281426,6793de02-743e-4979-9f38-ab1b6a96588d,54840
49375,Monroe,01099,Southwestern,347,3,0.254517578378227,2.83753802882174,de271ff8-fa1a-4b51-8c5a-35a27c836e3b,2835
49376,Montgomery,01101,East Central,5429,130,0.198182172648103,2.60770290702687,cd6dbec8-88a9-44be-968a-76a7a0ee1a59,27712
49377,Morgan,01103,Northern,1830,11,0.152203319983528,1.80617511452274,61473da0-b330-4a4b-94f0-e534f6bb06a6,13933
49378,Perry,01105,West Central,359,3,0.18021159047953,2.14838023913143,1389a63a-9dbc-4717-a6a2-db223bcb7f57,2176
49379,Pickens,01107,West Central,314,9,0.22311596802615,2.22345505777214,dee6a351-6756-41bd-b50e-77b764d23b8c,2395
49380,Pike,01109,Southeastern,572,7,0.166038209106773,2.23104055343355,975caf1b-2856-49cd-a5b7-c5ec16b70062,4181
49381,Randolph,01111,Northeastern,348,10,0.14646191250813,1.58584516900329,69b6286c-4290-43bd-9b76-88950b864799,2237
49382,Russell,01113,East Central,991,1,0.160426072907967,2.13411394127528,f9cdc88f-b3e6-411e-9c86-8b6e59db9b23,6136
49383,St. Clair,01115,Northeastern,910,7,0.164611790120262,2.46182521198285,2e165388-6961-41ae-9c8f-d60db3db62cf,10714
49384,Shelby,01117,Northeastern,2459,28,0.202879219246825,2.52559193618872,abcf228a-cd6f-41e1-ae1a-effc4fa3bd19,27849
49385,Sumter,01119,West Central,324,14,0.227210820567734,3.07842876540608,343f249d-1242-4765-8e8e-8a8878982d84,1638
49386,Talladega,01121,Northeastern,652,8,0.190828489604655,2.7296175303427,3f0b9b92-ba1b-4565-b710-b4f299051214,8852
49387,Tallapoosa,01123,East Central,733,75,0.191182308914904,2.16459004269042,bba38f6e-e244-4aa2-a300-afea5212b770,6268
49388,Tuscaloosa,01125,West Central,3328,57,0.338742577944004,2.90058009044742,abe37cd9-846f-4f43-9766-4048546522c4,30532
49389,Walker,01127,West Central,1293,54,0.20307720239839,2.39750884765462,3ee198ed-979d-4bd0-981d-e6a98adf1497,9403
49390,Washington,01129,Southwestern,245,9,0.26740407070929,2.63236527422465,49a2729c-8ca0-4627-8ab8-34457a9140b6,1669
49391,Wilcox,01131,Southwestern,368,9,0.224284362669096,2.68126387368409,888d6cd2-9613-46b4-b6e2-86746ae88c1c,1711
49392,Winston,01133,Northern,373,9,0.159972008442992,1.68720534678178,edaf8d07-0261-41f5-95b8-ec28ec5778ce,3095
49393,Unknown or Out of State,99999,Unknown,0,0,12.9086340951542,16.2873566339486,49ed7e26-af5c-4324-b668-6036a2c0f82f,0
