OBJECTID,STAETFP,COUNTYFP,GEOID,COUNTY,LABEL,FULL_,County_Pos_Cases,County_Population,County_Rate_Per_100_000,State_Population,State_Pos_Unknown,State_Pos_Cases,Data_Source,Date_Data_Last_Updated,State_Number_Tested,State_Number_Hospitalizations,State_Deaths,State_Number_of_Counties_Pos,State_Rate_Per_100000,Shape__Area,Shape__Length,State_Number_Outbreaks
43,08,065,08065,LAKE,Lake,Lake County,4,7762,-1,5695430,156,7303,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 11, 2020",37153,1417,290,56,128.25,1658108649.73438,213386.288543794,68
44,08,105,08105,RIO GRANDE,Rio Grande,Rio Grande County,5,11226,44.54,5695430,156,7303,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 11, 2020",37153,1417,290,56,128.25,3769075953.91406,271469.141210196,68
45,08,047,08047,GILPIN,Gilpin,Gilpin County,1,6097,-1,5695430,156,7303,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 11, 2020",37153,1417,290,56,128.25,661227908.605469,121354.050357325,68
46,08,125,08125,YUMA,Yuma,Yuma County,2,10029,-1,5695430,156,7303,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 11, 2020",37153,1417,290,56,128.25,10467950650.7617,420189.213207024,68
47,08,057,08057,JACKSON,Jackson,Jackson County,0,1396,0,5695430,156,7303,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 11, 2020",37153,1417,290,56,128.25,7304560868.78125,472651.746203251,68
48,08,063,08063,KIT CARSON,Kit Carson,Kit Carson County,8,7157,111.78,5695430,156,7303,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 11, 2020",37153,1417,290,56,128.25,9363594130.41406,400120.724499853,68
49,08,019,08019,CLEAR CREEK,Clear Creek,Clear Creek County,11,9663,113.84,5695430,156,7303,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 11, 2020",37153,1417,290,56,128.25,1736216264.01172,211108.263142895,68
50,08,075,08075,LOGAN,Logan,Logan County,13,21854,59.49,5695430,156,7303,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 11, 2020",37153,1417,290,56,128.25,8328152552.15234,372747.682548311,68
51,08,121,08121,WASHINGTON,Washington,Washington County,2,4729,-1,5695430,156,7303,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 11, 2020",37153,1417,290,56,128.25,11143769306.3555,459622.732781113,68
52,08,035,08035,DOUGLAS,Douglas,Douglas County,298,342842,86.92,5695430,156,7303,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 11, 2020",37153,1417,290,56,128.25,3653484422.51172,276727.953834991,68
53,08,021,08021,CONEJOS,Conejos,Conejos County,0,8136,0,5695430,156,7303,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 11, 2020",37153,1417,290,56,128.25,5279802537.71094,331488.671176898,68
54,08,041,08041,EL PASO,El Paso,El Paso County,613,714395,85.81,5695430,156,7303,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 11, 2020",37153,1417,290,56,128.25,9102643574.50391,401357.096288885,68
55,08,061,08061,KIOWA,Kiowa,Kiowa County,0,1373,0,5695430,156,7303,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 11, 2020",37153,1417,290,56,128.25,7549913092.20313,424067.864853848,68
56,08,119,08119,TELLER,Teller,Teller County,16,25060,63.85,5695430,156,7303,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 11, 2020",37153,1417,290,56,128.25,2392495005.71094,233307.545938797,68
57,08,051,08051,GUNNISON,Gunnison,Gunnison County,101,17173,588.13,5695430,156,7303,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 11, 2020",37153,1417,290,56,128.25,13869269448.5195,669945.263503513,68
58,08,009,08009,BACA,Baca,Baca County,10,3547,281.93,5695430,156,7303,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 11, 2020",37153,1417,290,56,128.25,10491691046.9727,413607.350631197,68
59,08,039,08039,ELBERT,Elbert,Elbert County,16,26218,61.03,5695430,156,7303,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 11, 2020",37153,1417,290,56,128.25,8013602362.3125,412091.404768861,68
60,08,077,08077,MESA,Mesa,Mesa County,35,153630,22.78,5695430,156,7303,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 11, 2020",37153,1417,290,56,128.25,14355754237.5938,614897.951141589,68
61,08,033,08033,DOLORES,Dolores,Dolores County,0,2053,0,5695430,156,7303,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 11, 2020",37153,1417,290,56,128.25,4433037486.37891,377983.232895077,68
62,08,005,08005,ARAPAHOE,Arapahoe,Arapahoe County,1083,651342,166.27,5695430,156,7303,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 11, 2020",37153,1417,290,56,128.25,3523320321.52344,435283.847309801,68
63,08,071,08071,LAS ANIMAS,Las Animas,Las Animas County,2,14491,-1,5695430,156,7303,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 11, 2020",37153,1417,290,56,128.25,19590463047.1133,660024.150359288,68
64,08,049,08049,GRAND,Grand,Grand County,4,15474,-1,5695430,156,7303,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 11, 2020",37153,1417,290,56,128.25,8286034228.99609,526946.918699701,68
