OBJECTID,CNTYNAME,CNTYFIPS,ADPHDistrict,CONFIRMED,DIED,Shape__Area,Shape__Length,REPORTED_DEATH,GlobalID,LabTestCount
7196,Escambia,01053,Southwestern,2,0,0.233446648119298,2.50306921694382,0,d6682f93-3271-49a4-8d56-903ef4dcc2f4,41
7197,Etowah,01055,Northeastern,13,0,0.138757597037284,2.10053621990475,1,31681453-b4e1-4e91-8112-965c41a00294,117
7198,Fayette,01057,West Central,1,0,0.158552104918499,1.83779224583562,0,c41ca4dc-80fb-4369-94a3-29f4743ed6bd,30
7199,Franklin,01059,Northern,4,0,0.164243463038702,1.78358559509712,0,fb290d9b-3680-482b-9897-9fbbab0c9dba,87
7200,Geneva,01061,Southeastern,0,0,0.141768015065281,1.83488097279248,0,0a933ef9-adb9-4560-ac53-0d03630ad22f,17
7201,Greene,01063,West Central,4,0,0.164666965815741,3.57766804402764,0,9ba5680f-786d-4e85-bfbd-9efdc910a240,12
7202,Hale,01065,West Central,1,0,0.163613340422671,2.4799010938001,0,2136f2d6-868a-464b-8654-b7f801e15b53,18
7203,Henry,01067,Southeastern,0,0,0.139761467476774,1.63725823418183,0,8b0f97c8-f879-4175-9241-7467dddcb274,19
7204,Houston,01069,Southeastern,9,0,0.142463779205855,2.10452810210549,1,78322058-de20-4d58-8d91-4f0e33ac1354,105
7205,Jackson,01071,Northern,9,1,0.287410215888713,2.67694940746419,1,cfd859ac-d659-4cd1-8a3e-e4774633d2fd,82
7206,Jefferson,01073,Jefferson,332,0,0.282606031405749,2.91318939557353,5,68f0787a-ba51-497a-b01a-2b4c03762c2f,1604
7207,Lamar,01075,West Central,1,0,0.15263540616661,1.64069081755141,0,6d4bef07-efd2-45a4-82dc-b844d153c745,26
7208,Lauderdale,01077,Northern,14,1,0.184043571131042,2.55716948814366,2,defdf1c9-19cb-40f3-9ca0-53644b49384e,251
7209,Lawrence,01079,Northern,3,0,0.182392737623559,1.92975383451283,0,1d4c2787-aca3-48de-895a-6204d0656d6b,81
7210,Lee,01081,East Central,91,2,0.153274187500529,2.0496448391292,3,fb38e4e5-8241-41cf-9614-6d197cfe3e9c,174
7211,Limestone,01083,Northern,25,0,0.155003206122046,1.71814668265853,0,8139146c-4e82-4475-afa8-3619f60b2f8a,299
7212,Lowndes,01085,East Central,2,0,0.179493868658938,2.34426217715912,0,5485407a-c510-49e6-881e-a343cfd8cd3c,14
7213,Macon,01087,East Central,4,0,0.152225727451423,2.0876916570357,0,d5b70cc6-d8b3-4c49-b4f0-0ad794018f00,20
7214,Madison,01089,Northern,116,1,0.207245811581288,2.4192510631746,1,acfe426f-0c14-441a-99d3-ed4afe99a293,544
7215,Marengo,01091,Southwestern,5,0,0.243586589216875,2.64368581241414,0,da4931ed-7eca-4b46-8b81-63813a286042,47
7216,Marion,01093,Northern,11,0,0.188224455607951,1.90243452461428,2,69c141df-e272-4740-a386-2daf53879f54,53
7217,Marshall,01095,Northern,7,0,0.158193819913322,2.22984018931076,0,d112430d-d1d9-48be-b0b5-5e3356325820,119
7218,Mobile,01097,Mobile,69,3,0.307697348295278,4.83629332281426,4,a0fd4d1c-fa8b-4bf3-9fe8-5a5ceeae2bef,582
7219,Monroe,01099,Southwestern,3,0,0.254517578378227,2.83753802882174,0,5c6cd198-752c-4698-80e4-3b997297c197,34
7220,Montgomery,01101,East Central,46,1,0.198182172648103,2.60770290702687,1,fa67e014-8c0c-4c51-9db0-198a90aea769,400
7221,Morgan,01103,Northern,22,0,0.152203319983528,1.80617511452274,0,7c9c6ed7-a463-4a51-8af3-0ac77ad7633b,192
7222,Perry,01105,West Central,0,0,0.18021159047953,2.14838023913143,0,b6c60853-3b1e-41fe-962d-75f0fc6e4d0a,15
7223,Pickens,01107,West Central,9,0,0.22311596802615,2.22345505777214,0,01457966-7fd0-45e6-b166-0779bb6f05b1,22
7224,Pike,01109,Southeastern,7,0,0.166038209106773,2.23104055343355,0,c381e2c2-7f10-46ea-9d48-85c7d813dff0,100
7225,Randolph,01111,Northeastern,6,0,0.14646191250813,1.58584516900329,0,e52122ad-099d-4b38-af83-37658fd51c25,23
7226,Russell,01113,East Central,2,0,0.160426072907967,2.13411394127528,0,11b17558-f38e-490f-ade3-84970f3494d8,28
7227,St. Clair,01115,Northeastern,19,0,0.164611790120262,2.46182521198285,0,21d8ea0b-d327-4221-bcb1-1b61c1dbe1a8,112
7228,Shelby,01117,Northeastern,101,2,0.202879219246825,2.52559193618872,3,773aa3f7-eda4-4982-b8d4-5f7979d91067,447
7229,Sumter,01119,West Central,4,0,0.227210820567734,3.07842876540608,0,1c73b82f-ee5c-4826-a9d9-b9e55df134bb,13
7230,Talladega,01121,Northeastern,8,0,0.190828489604655,2.7296175303427,0,f516dd60-47e7-4056-bff1-4380c8db1dcd,132
7231,Tallapoosa,01123,East Central,17,1,0.191182308914904,2.16459004269042,1,0d8c23b8-d542-4b11-b0e6-0e9d2dce4d8f,39
7232,Tuscaloosa,01125,West Central,37,0,0.338742577944004,2.90058009044742,0,64f9c455-3b5a-4d31-9703-ccfeaaf409ae,522
7233,Walker,01127,West Central,34,0,0.20307720239839,2.39750884765462,0,183ef85b-ce70-4330-9df1-0aad22b096b0,121
7234,Washington,01129,Southwestern,3,1,0.26740407070929,2.63236527422465,1,479f85e8-894d-448c-8b21-48da449237e1,16
7235,Wilcox,01131,Southwestern,5,0,0.224284362669096,2.68126387368409,0,6116448a-fef3-4f57-bda4-c7e771d6f6b0,15
7236,Winston,01133,Northern,2,0,0.159972008442992,1.68720534678178,0,0857e94f-cc36-4f9a-bcff-8b3d50d2e33c,35
