OBJECTID,STAETFP,COUNTYFP,GEOID,COUNTY,LABEL,FULL_,County_Pos_Cases,County_Population,County_Rate_Per_100_000,State_Population,State_Pos_Unknown,State_Pos_Cases,Data_Source,Date_Data_Last_Updated,State_Number_Tested,State_Number_Hospitalizations,State_Deaths,State_Number_of_Counties_Pos,State_Rate_Per_100000,Shape__Area,Shape__Length,State_Number_Outbreaks
11,08,081,08081,MOFFAT,Moffat,Moffat County,3,13181,-1,5695430,233,6202,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 8, 2020",31180,1221,226,56,108.92,21378597682.3633,615436.363722786,54
12,08,059,08059,JEFFERSON,Jefferson,Jefferson County,660,579491,113.89,5695430,233,6202,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 8, 2020",31180,1221,226,56,108.92,3379799618.59766,374132.11754513,54
13,08,117,08117,SUMMIT,Summit,Summit County,57,30973,184.03,5695430,233,6202,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 8, 2020",31180,1221,226,56,108.92,2707648429.75781,325660.775440309,54
14,08,101,08101,PUEBLO,Pueblo,Pueblo County,48,167116,28.72,5695430,233,6202,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 8, 2020",31180,1221,226,56,108.92,10064732291.2969,426421.345889861,54
15,08,013,08013,BOULDER,Boulder,Boulder County,217,325476,66.67,5695430,233,6202,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 8, 2020",31180,1221,226,56,108.92,3280791024.07031,290982.502053684,54
16,08,031,08031,DENVER,Denver,Denver County,1031,717797,143.63,5695430,233,6202,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 8, 2020",31180,1221,226,56,108.92,680063925.65625,341638.127461467,54
17,08,085,08085,MONTROSE,Montrose,Montrose County,38,42260,89.92,5695430,233,6202,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 8, 2020",31180,1221,226,56,108.92,9473395348.78906,544456.741798932,54
18,08,037,08037,EAGLE,Eagle,Eagle County,394,54863,718.15,5695430,233,6202,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 8, 2020",31180,1221,226,56,108.92,7395854605.48047,390147.77807481,54
19,08,113,08113,SAN MIGUEL,San Miguel,San Miguel County,11,8177,134.52,5695430,233,6202,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 8, 2020",31180,1221,226,56,108.92,5384599734.96484,409162.439815051,54
20,08,023,08023,COSTILLA,Costilla,Costilla County,3,3809,-1,5695430,233,6202,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 8, 2020",31180,1221,226,56,108.92,5044736712.28125,326902.580049715,54
21,08,014,08014,BROOMFIELD,Broomfield,Broomfield County,61,69453,87.83,5695430,233,6202,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 8, 2020",31180,1221,226,56,108.92,148046030.359375,146355.830495437,54
22,08,015,08015,CHAFFEE,Chaffee,Chaffee County,26,20028,129.82,5695430,233,6202,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 8, 2020",31180,1221,226,56,108.92,4328004367.16797,386588.205582361,54
23,08,025,08025,CROWLEY,Crowley,Crowley County,1,5857,-1,5695430,233,6202,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 8, 2020",31180,1221,226,56,108.92,3373467236.0625,243673.421602718,54
24,08,043,08043,FREMONT,Fremont,Fremont County,5,47912,10.44,5695430,233,6202,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 8, 2020",31180,1221,226,56,108.92,6491723772.80859,368122.636694602,54
25,08,055,08055,HUERFANO,Huerfano,Huerfano County,1,6854,-1,5695430,233,6202,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 8, 2020",31180,1221,226,56,108.92,6600175788.24219,473895.539017731,54
26,08,029,08029,DELTA,Delta,Delta County,6,30936,19.39,5695430,233,6202,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 8, 2020",31180,1221,226,56,108.92,4913548287.83594,340015.070505667,54
27,08,045,08045,GARFIELD,Garfield,Garfield County,50,59807,83.6,5695430,233,6202,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 8, 2020",31180,1221,226,56,108.92,12911081555.8047,662380.047263359,54
28,08,103,08103,RIO BLANCO,Rio Blanco,Rio Blanco County,1,6305,-1,5695430,233,6202,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 8, 2020",31180,1221,226,56,108.92,14232867247.625,615863.666810983,54
29,08,087,08087,MORGAN,Morgan,Morgan County,44,28503,154.37,5695430,233,6202,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 8, 2020",31180,1221,226,56,108.92,5761403665.51953,305025.067510655,54
30,08,073,08073,LINCOLN,Lincoln,Lincoln County,1,5584,-1,5695430,233,6202,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 8, 2020",31180,1221,226,56,108.92,11104214487.6953,501503.379966312,54
31,08,083,08083,MONTEZUMA,Montezuma,Montezuma County,8,26159,30.58,5695430,233,6202,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 8, 2020",31180,1221,226,56,108.92,8372827720.81641,400009.056123532,54
32,08,001,08001,ADAMS,Adams,Adams County,475,511473,92.87,5695430,233,6202,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County of Identification,"Data through April 8, 2020",31180,1221,226,56,108.92,5210141150.01953,511835.400891218,54
33,08,079,08079,MINERAL,Mineral,Mineral County,2,777,-1,5695430,233,6202,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 8, 2020",31180,1221,226,56,108.92,3634702483.06641,263045.388781546,54
34,08,089,08089,OTERO,Otero,Otero County,5,18364,27.23,5695430,233,6202,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 8, 2020",31180,1221,226,56,108.92,5290668251.41406,335426.330930159,54
35,08,095,08095,PHILLIPS,Phillips,Phillips County,4,4266,-1,5695430,233,6202,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 8, 2020",31180,1221,226,56,108.92,3093819023.79688,227633.738214857,54
36,08,091,08091,OURAY,Ouray,Ouray County,4,4798,-1,5695430,233,6202,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 8, 2020",31180,1221,226,56,108.92,2274816289.12891,272615.623145942,54
37,08,011,08011,BENT,Bent,Bent County,0,5819,0,5695430,233,6202,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 8, 2020",31180,1221,226,56,108.92,6430590598.72656,323583.727603443,54
38,08,007,08007,ARCHULETA,Archuleta,Archuleta County,6,13737,43.68,5695430,233,6202,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 8, 2020",31180,1221,226,56,108.92,5542147892.29297,332854.375928837,54
39,08,107,08107,ROUTT,Routt,Routt County,32,25683,124.6,5695430,233,6202,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 8, 2020",31180,1221,226,56,108.92,10614530971.7148,532136.256905045,54
40,08,053,08053,HINSDALE,Hinsdale,Hinsdale County,1,804,-1,5695430,233,6202,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 8, 2020",31180,1221,226,56,108.92,4669808237.98828,359599.201114798,54
41,08,123,08123,WELD,Weld,Weld County,614,314251,195.39,5695430,233,6202,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 8, 2020",31180,1221,226,56,108.92,18041133099.0898,641092.26859247,54
42,08,069,08069,LARIMER,Larimer,Larimer County,174,350362,49.66,5695430,233,6202,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 8, 2020",31180,1221,226,56,108.92,11869666547.0664,482557.23477005,54
43,08,065,08065,LAKE,Lake,Lake County,4,7762,-1,5695430,233,6202,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 8, 2020",31180,1221,226,56,108.92,1658108649.73438,213386.288543794,54
44,08,105,08105,RIO GRANDE,Rio Grande,Rio Grande County,5,11226,44.54,5695430,233,6202,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 8, 2020",31180,1221,226,56,108.92,3769075953.91406,271469.141210196,54
45,08,047,08047,GILPIN,Gilpin,Gilpin County,1,6097,-1,5695430,233,6202,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 8, 2020",31180,1221,226,56,108.92,661227908.605469,121354.050357325,54
46,08,125,08125,YUMA,Yuma,Yuma County,2,10029,-1,5695430,233,6202,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 8, 2020",31180,1221,226,56,108.92,10467950650.7617,420189.213207024,54
47,08,057,08057,JACKSON,Jackson,Jackson County,0,1396,0,5695430,233,6202,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 8, 2020",31180,1221,226,56,108.92,7304560868.78125,472651.746203251,54
48,08,063,08063,KIT CARSON,Kit Carson,Kit Carson County,6,7157,83.83,5695430,233,6202,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 8, 2020",31180,1221,226,56,108.92,9363594130.41406,400120.724499853,54
49,08,019,08019,CLEAR CREEK,Clear Creek,Clear Creek County,10,9663,103.49,5695430,233,6202,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 8, 2020",31180,1221,226,56,108.92,1736216264.01172,211108.263142895,54
50,08,075,08075,LOGAN,Logan,Logan County,13,21854,59.49,5695430,233,6202,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 8, 2020",31180,1221,226,56,108.92,8328152552.15234,372747.682548311,54
51,08,121,08121,WASHINGTON,Washington,Washington County,2,4729,-1,5695430,233,6202,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 8, 2020",31180,1221,226,56,108.92,11143769306.3555,459622.732781113,54
52,08,035,08035,DOUGLAS,Douglas,Douglas County,270,342842,78.75,5695430,233,6202,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 8, 2020",31180,1221,226,56,108.92,3653484422.51172,276727.953834991,54
53,08,021,08021,CONEJOS,Conejos,Conejos County,0,8136,0,5695430,233,6202,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 8, 2020",31180,1221,226,56,108.92,5279802537.71094,331488.671176898,54
54,08,041,08041,EL PASO,El Paso,El Paso County,534,714395,74.75,5695430,233,6202,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 8, 2020",31180,1221,226,56,108.92,9102643574.50391,401357.096288885,54
55,08,061,08061,KIOWA,Kiowa,Kiowa County,0,1373,0,5695430,233,6202,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 8, 2020",31180,1221,226,56,108.92,7549913092.20313,424067.864853848,54
56,08,119,08119,TELLER,Teller,Teller County,12,25060,47.89,5695430,233,6202,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 8, 2020",31180,1221,226,56,108.92,2392495005.71094,233307.545938797,54
57,08,051,08051,GUNNISON,Gunnison,Gunnison County,99,17173,576.49,5695430,233,6202,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 8, 2020",31180,1221,226,56,108.92,13869269448.5195,669945.263503513,54
58,08,009,08009,BACA,Baca,Baca County,9,3547,253.74,5695430,233,6202,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 8, 2020",31180,1221,226,56,108.92,10491691046.9727,413607.350631197,54
59,08,039,08039,ELBERT,Elbert,Elbert County,10,26218,38.14,5695430,233,6202,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 8, 2020",31180,1221,226,56,108.92,8013602362.3125,412091.404768861,54
60,08,077,08077,MESA,Mesa,Mesa County,32,153630,20.83,5695430,233,6202,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 8, 2020",31180,1221,226,56,108.92,14355754237.5938,614897.951141589,54
61,08,033,08033,DOLORES,Dolores,Dolores County,0,2053,0,5695430,233,6202,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 8, 2020",31180,1221,226,56,108.92,4433037486.37891,377983.232895077,54
62,08,005,08005,ARAPAHOE,Arapahoe,Arapahoe County,877,651342,134.65,5695430,233,6202,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 8, 2020",31180,1221,226,56,108.92,3523320321.52344,435283.847309801,54
63,08,071,08071,LAS ANIMAS,Las Animas,Las Animas County,2,14491,-1,5695430,233,6202,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 8, 2020",31180,1221,226,56,108.92,19590463047.1133,660024.150359288,54
64,08,049,08049,GRAND,Grand,Grand County,4,15474,-1,5695430,233,6202,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 8, 2020",31180,1221,226,56,108.92,8286034228.99609,526946.918699701,54
