OBJECTID,STAETFP,COUNTYFP,GEOID,COUNTY,LABEL,FULL_,County_Pos_Cases,County_Population,County_Rate_Per_100_000,State_Population,State_Pos_Unknown,State_Pos_Cases,Data_Source,Date_Data_Last_Updated,State_Number_Tested,State_Number_Hospitalizations,State_Deaths,State_Number_of_Counties_Pos,State_Rate_Per_100000,Shape__Area,Shape__Length,State_Number_Outbreaks
21,08,014,08014,BROOMFIELD,Broomfield,Broomfield County,68,69453,97.91,5695430,145,6510,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 9, 2020",32653,1312,250,56,114.33,148046030.359375,146355.830495437,59
22,08,015,08015,CHAFFEE,Chaffee,Chaffee County,27,20028,134.81,5695430,145,6510,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 9, 2020",32653,1312,250,56,114.33,4328004367.16797,386588.205582361,59
23,08,025,08025,CROWLEY,Crowley,Crowley County,1,5857,-1,5695430,145,6510,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 9, 2020",32653,1312,250,56,114.33,3373467236.0625,243673.421602718,59
24,08,043,08043,FREMONT,Fremont,Fremont County,5,47912,10.44,5695430,145,6510,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 9, 2020",32653,1312,250,56,114.33,6491723772.80859,368122.636694602,59
25,08,055,08055,HUERFANO,Huerfano,Huerfano County,1,6854,-1,5695430,145,6510,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 9, 2020",32653,1312,250,56,114.33,6600175788.24219,473895.539017731,59
26,08,029,08029,DELTA,Delta,Delta County,6,30936,19.39,5695430,145,6510,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 9, 2020",32653,1312,250,56,114.33,4913548287.83594,340015.070505667,59
27,08,045,08045,GARFIELD,Garfield,Garfield County,52,59807,86.95,5695430,145,6510,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 9, 2020",32653,1312,250,56,114.33,12911081555.8047,662380.047263359,59
28,08,103,08103,RIO BLANCO,Rio Blanco,Rio Blanco County,1,6305,-1,5695430,145,6510,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 9, 2020",32653,1312,250,56,114.33,14232867247.625,615863.666810983,59
29,08,087,08087,MORGAN,Morgan,Morgan County,51,28503,178.93,5695430,145,6510,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 9, 2020",32653,1312,250,56,114.33,5761403665.51953,305025.067510655,59
30,08,073,08073,LINCOLN,Lincoln,Lincoln County,1,5584,-1,5695430,145,6510,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 9, 2020",32653,1312,250,56,114.33,11104214487.6953,501503.379966312,59
31,08,083,08083,MONTEZUMA,Montezuma,Montezuma County,12,26159,45.87,5695430,145,6510,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 9, 2020",32653,1312,250,56,114.33,8372827720.81641,400009.056123532,59
32,08,001,08001,ADAMS,Adams,Adams County,543,511473,106.16,5695430,145,6510,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County of Identification,"Data through April 9, 2020",32653,1312,250,56,114.33,5210141150.01953,511835.400891218,59
33,08,079,08079,MINERAL,Mineral,Mineral County,2,777,-1,5695430,145,6510,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 9, 2020",32653,1312,250,56,114.33,3634702483.06641,263045.388781546,59
34,08,089,08089,OTERO,Otero,Otero County,5,18364,27.23,5695430,145,6510,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 9, 2020",32653,1312,250,56,114.33,5290668251.41406,335426.330930159,59
35,08,095,08095,PHILLIPS,Phillips,Phillips County,4,4266,-1,5695430,145,6510,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 9, 2020",32653,1312,250,56,114.33,3093819023.79688,227633.738214857,59
36,08,091,08091,OURAY,Ouray,Ouray County,4,4798,-1,5695430,145,6510,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 9, 2020",32653,1312,250,56,114.33,2274816289.12891,272615.623145942,59
37,08,011,08011,BENT,Bent,Bent County,0,5819,0,5695430,145,6510,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 9, 2020",32653,1312,250,56,114.33,6430590598.72656,323583.727603443,59
38,08,007,08007,ARCHULETA,Archuleta,Archuleta County,6,13737,43.68,5695430,145,6510,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 9, 2020",32653,1312,250,56,114.33,5542147892.29297,332854.375928837,59
39,08,107,08107,ROUTT,Routt,Routt County,35,25683,136.28,5695430,145,6510,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 9, 2020",32653,1312,250,56,114.33,10614530971.7148,532136.256905045,59
40,08,053,08053,HINSDALE,Hinsdale,Hinsdale County,1,804,-1,5695430,145,6510,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 9, 2020",32653,1312,250,56,114.33,4669808237.98828,359599.201114798,59
41,08,123,08123,WELD,Weld,Weld County,649,314251,206.52,5695430,145,6510,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 9, 2020",32653,1312,250,56,114.33,18041133099.0898,641092.26859247,59
42,08,069,08069,LARIMER,Larimer,Larimer County,177,350362,50.52,5695430,145,6510,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 9, 2020",32653,1312,250,56,114.33,11869666547.0664,482557.23477005,59
43,08,065,08065,LAKE,Lake,Lake County,4,7762,-1,5695430,145,6510,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 9, 2020",32653,1312,250,56,114.33,1658108649.73438,213386.288543794,59
44,08,105,08105,RIO GRANDE,Rio Grande,Rio Grande County,5,11226,44.54,5695430,145,6510,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 9, 2020",32653,1312,250,56,114.33,3769075953.91406,271469.141210196,59
45,08,047,08047,GILPIN,Gilpin,Gilpin County,1,6097,-1,5695430,145,6510,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 9, 2020",32653,1312,250,56,114.33,661227908.605469,121354.050357325,59
46,08,125,08125,YUMA,Yuma,Yuma County,2,10029,-1,5695430,145,6510,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 9, 2020",32653,1312,250,56,114.33,10467950650.7617,420189.213207024,59
47,08,057,08057,JACKSON,Jackson,Jackson County,0,1396,0,5695430,145,6510,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 9, 2020",32653,1312,250,56,114.33,7304560868.78125,472651.746203251,59
48,08,063,08063,KIT CARSON,Kit Carson,Kit Carson County,6,7157,83.83,5695430,145,6510,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 9, 2020",32653,1312,250,56,114.33,9363594130.41406,400120.724499853,59
49,08,019,08019,CLEAR CREEK,Clear Creek,Clear Creek County,11,9663,113.84,5695430,145,6510,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 9, 2020",32653,1312,250,56,114.33,1736216264.01172,211108.263142895,59
50,08,075,08075,LOGAN,Logan,Logan County,13,21854,59.49,5695430,145,6510,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 9, 2020",32653,1312,250,56,114.33,8328152552.15234,372747.682548311,59
51,08,121,08121,WASHINGTON,Washington,Washington County,2,4729,-1,5695430,145,6510,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 9, 2020",32653,1312,250,56,114.33,11143769306.3555,459622.732781113,59
52,08,035,08035,DOUGLAS,Douglas,Douglas County,282,342842,82.25,5695430,145,6510,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 9, 2020",32653,1312,250,56,114.33,3653484422.51172,276727.953834991,59
53,08,021,08021,CONEJOS,Conejos,Conejos County,0,8136,0,5695430,145,6510,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 9, 2020",32653,1312,250,56,114.33,5279802537.71094,331488.671176898,59
54,08,041,08041,EL PASO,El Paso,El Paso County,550,714395,76.99,5695430,145,6510,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 9, 2020",32653,1312,250,56,114.33,9102643574.50391,401357.096288885,59
55,08,061,08061,KIOWA,Kiowa,Kiowa County,0,1373,0,5695430,145,6510,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 9, 2020",32653,1312,250,56,114.33,7549913092.20313,424067.864853848,59
56,08,119,08119,TELLER,Teller,Teller County,12,25060,47.89,5695430,145,6510,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 9, 2020",32653,1312,250,56,114.33,2392495005.71094,233307.545938797,59
57,08,051,08051,GUNNISON,Gunnison,Gunnison County,101,17173,588.13,5695430,145,6510,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 9, 2020",32653,1312,250,56,114.33,13869269448.5195,669945.263503513,59
58,08,009,08009,BACA,Baca,Baca County,9,3547,253.74,5695430,145,6510,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 9, 2020",32653,1312,250,56,114.33,10491691046.9727,413607.350631197,59
59,08,039,08039,ELBERT,Elbert,Elbert County,13,26218,49.58,5695430,145,6510,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 9, 2020",32653,1312,250,56,114.33,8013602362.3125,412091.404768861,59
60,08,077,08077,MESA,Mesa,Mesa County,34,153630,22.13,5695430,145,6510,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 9, 2020",32653,1312,250,56,114.33,14355754237.5938,614897.951141589,59
61,08,033,08033,DOLORES,Dolores,Dolores County,0,2053,0,5695430,145,6510,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 9, 2020",32653,1312,250,56,114.33,4433037486.37891,377983.232895077,59
62,08,005,08005,ARAPAHOE,Arapahoe,Arapahoe County,931,651342,142.94,5695430,145,6510,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 9, 2020",32653,1312,250,56,114.33,3523320321.52344,435283.847309801,59
63,08,071,08071,LAS ANIMAS,Las Animas,Las Animas County,2,14491,-1,5695430,145,6510,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 9, 2020",32653,1312,250,56,114.33,19590463047.1133,660024.150359288,59
64,08,049,08049,GRAND,Grand,Grand County,4,15474,-1,5695430,145,6510,Colorado Department of Public Health and Environment - Number of Positive COVID-19 Cases by County,"Data through April 9, 2020",32653,1312,250,56,114.33,8286034228.99609,526946.918699701,59
